날짜,출처,제목,본문 요약 ,URL
2020.01.04.,파이낸셜뉴스,"원희룡 지사, 신년법회 참석 ‘제주발전·도민안녕’ 기원",아울러 “제주가 발전과정에서 갈등에 따른 어려움도 컸지만 불자 여러분께서 화합을 기원해주시고 실행에 앞장서면서 도민사회를 이끌어 주시는데 감사드린다”며 “평화의 섬 제주가 정말 화합의 기운으로 가득한...,http://www.fnnews.com/news/202001041408353523
2019.10.08.,뉴시스,"“제주 제2공항, 도민 의견 적극적으로 수용” 한목소리",임종성 더불어민주당 의원은 “제주도지사가 갈등을 방관하고 있는 것 아닌가 하는 생각도 든다. 책임감을 느끼지 않는가”라며 “제2공항 문제만큼은 사업성보다는 도민 수용성을 최우선으로 생각해야 한다”고...,http://www.newsis.com/view/?id=NISX20191008_0000792900&cID=10813&pID=10800
2019.12.10.,제주신보,제2공항 특위 활동 예산 놓고 '道-의회 갈등' 이어질듯,제주 제2공항 건설 갈등 해소 방안 연구조사 예산을 놓고 제주특별자치도와 제주도의회의 갈등이 이어질 전망이다. 제주도의회가 요청한 '제주 제2공항 건설 갈등 해소 방안 연구조사' 용역이 지난 9일 열린 제주도...,http://www.jejunews.com/news/articleView.html?idxno=2152346
16면1단,한국일보,제주도ㆍ오리온 ‘제주용암수’ 갈등 금주내 결론,오리온이 출시한 제주용암수의 국내 판매를 놓고 2개월째 이어져 온 제주도와 오리온의 갈등이 조만간 결론 날 전망이다. 도는 이달 말까지 제주용암수의 국내 판매 협의가 완료되지 않으면 용암해수의 공급을 중단한다는...,http://www.hankookilbo.com/news/npath/202001271443390394?did=NA
2019.11.29.,뉴스1,"제주도·제주도의회, 제2공항 갈등해소 용역 놓고 탐색전",29일 도와 도의회에 따르면 도 학술용역심의위원회는 전날 오후 회의를 열고 도의회 제2공항 건설 갈등 해소를 위한 특별위원회가 제출한 '제주 제2공항 건설 갈등 해소 방안 연구조사 용역안'을 심의한 끝에 '보류' 결정을...,http://news1.kr/articles/?3781629
2020.01.30.,MBN,"오리온, 제주용암수 국내판매 협상 타결…""온라인·B2B 판매 집중""",오리온이 첫 미네랄워터 '오리온 제주용암수'의 국내 판매를 둘러싼 제주도와의 갈등을 마무리하고 본격적으로 국내외 판매를 확대합니다. 오리온에 따르면 제주특별자치도청과 제주용암수의 국내 판매에 대한 협상이...,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00003&news_seq_no=4045608
2019.12.10.,제주의소리,"""도의회가 언제 '겁박'했나""…제주도-의회 '전면전' 치닫나?","이에 따라 '제주 제2공항 건설 갈등 해소 연구'란 명칭의 학술용역은 다시 심의를 신청할 수 없다. 이날 심의위에서는 당연직 공무원과 도의원을 빼고 민간위원 무기명투표 결과, 재심의 5표, 조건부 통과 1표, 수용 2표가...",http://www.jejusori.net/news/articleView.html?idxno=309613
2020.01.08.,뉴시스,"제주 삼다수 노조, ‘교섭 비성실’ 사측 9일 고소 예고",고발과 쟁의 행위의 장기화로 인한 손해 배상 청구까지 가능하다. 제주도개발공사 노사 갈등이 노동부 고소까지 진행된다면 삼다수 생산과 가공용 감귤 처리에 차질도 장기화될 것으로 예상된다. ☞공감언론 뉴시스,http://www.newsis.com/view/?id=NISX20200108_0000882433&cID=10899&pID=10800
2019.12.16.,미디어제주,제주도의회 제2공항 갈등해소방안 연구조사 예산 확보 '불발',"원희룡 지사가 제주도의회에서 증액한 제주 제2공항 갈등해소방안 연구조사 사무관리비 2억원을 부동의, 도의회 갈등해소특위 활동을 둘러싼 논란이 불가피해질 것으로 보인다. 사진은 16일 오후 열린 제3378회 정례회...",http://www.mediajeju.com/news/articleView.html?idxno=320238
2020.01.08.,제주도민일보,"제2공항특위, 갈등해소위원장에 이문교 선임",제주도의회 제2공항 갈등해소 특별위원회(위원장 박원철)는 8일 6차 회의를 열어 '갈등해소 전문가 위원회' 본격적인 활동에 따른 위원장을 선출했다. 공석이었던 위원장에는 이문교 전 제주4.3평화재단 이사장이...,http://www.jejudomin.co.kr/news/articleView.html?idxno=119411
2020.01.23.,제주의소리,"""삶이 윤택한 제주, 새시대에 맞는 신제품 정치인""",제주지역 최대 갈등현안인 제2공항에 대한 입장과 갈등 해법은 무엇입니까. 제2공항 추진은 '공항의 수용성' 확보에만 관심을 둔 것입니다. 물리적 수용력보다 더 중요한 것은 도민의 심리적 수용력입니다. 심리적...,http://www.jejusori.net/news/articleView.html?idxno=311055
2019.12.12.,제주일보,제주도 공공갈등 관리 위한 정책자문단 운영 '주목',정책자문단은 앞으로 2년간 제주에서 발생하는 공공갈등의 관리 및 해결뿐만 아니라 ▲체계적인 공공갈등 관리를 위한 정책 및 제도개선 ▲제주형 공공갈등관리시스템 구축 및 운영 ▲갈등영향분석 등 공공갈등 관리 및...,http://www.jejuilbo.net/news/articleView.html?idxno=135679
2020.01.03.,미디어제주,제2공항 갈등 원인 분석을 위한 '갈등영향분석 용역' 추진,"/사진=제주특별자치도의회 제주 제2공항 갈등 해소를 위해 갈등 원인을 분석하기 위한 갈등영향분석 용역이 추진된다. 제주특별자치도의회 제2공항 갈등 해소를 위한 특별위원회(이하 갈등해소 특위, 위원장 박원철)는...",http://www.mediajeju.com/news/articleView.html?idxno=320593
,BBS,"김태석 제주도의회 의장, 지역발전공로대상 수상",김태석 제주도의회 의장이 지역갈등 해소를 위해 노력한 공로를 인정받았습니다. 제주도의회는 김 의장이 오늘 오후 2시 한국프레스센터에서 열린 제5회 코리아 어워드(KOREA AWARDS) 시상식에서 지역발전공로대상을...,http://news.bbsi.co.kr/news/articleView.html?idxno=967848
2019.11.20.,헤드라인제주,"제주도 ""문 대통령 말씀은 '제2공항 지원방침 공언한 것""","문재인 대통령이 지난 19일 열린 '국민과의 대화'에서 제주사회 최대 이슈인 제주 제2공항 갈등문제 해법으로 ""제주도민의 선택에 따라 적극 지원하겠다""고 약속한 것을 두고 제주특별자치도가 '다른 해석'을 내놓으며...",http://www.headlinejeju.co.kr/news/articleView.html?idxno=402013
2020.01.30.,이데일리,"오리온-제주도, 용암해수 공급 협상 타결…국내선 가정배달·B2B만",오리온과 제주특별자치도청 간 용암해수 공급을 둘러싼 갈등이 두달만에 끝났다. 오리온은 전자상거래 채널 등 일부를 통해 하루 300톤(t)만 판매하고 해외 판매에 집중한다는 계획이다. 오리온은 제주특별자치도청과...,http://www.edaily.co.kr/news/newspath.asp?newsid=02607606625642968
2019.09.18.,제주의소리,"제주 제2공항 문제, 도민이 판단하자",성산을 후보지로 결정하면서 시작된 갈등이 이제 4년째 접어들고 있지만 제주도의 갈등 해결 방안은 원희룡 지사도 제시하지 못했다. 그러면서 제2공항대책위에서 제시하는 갈등 해법인 도민공론화는 절대 수용할 수...,http://www.jejusori.net/news/articleView.html?idxno=306910
2019.11.29.,뉴시스,"제주 제2공항특위 “청와대, 제2공항 도민의견 존중 뜻 밝혀 ”",이어 ‘제2공항 갈등 해소 및 제주도민 자기결정권 확보를 위한 간담회’를 개최했다. 이 자리에서 박원철 특위 위원장(더불어민주당·제주시 한림읍)은 “제주는 4·3이라는 역사적 비극과 제주 민군복합형 관광미항 건설...,http://www.newsis.com/view/?id=NISX20191129_0000845584&cID=10813&pID=10800
,오마이뉴스언론사,"""미군정, 제주4·3초토화 작전 극찬"" 증거 존재",등 갈등이 심각한 상황에서 유엔한국임시위원단과 하지 중장의 녹취록은 주한미군이 제주민들을 어떻게 대응했는지를 알 수 있는 중요한 기록으로 해석된다. 미국에 책임 있음을 확인하는 중요 자료들...,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002604837&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
2020.01.06.,경향신문,제주 제2공항 갈등 해소 위한 영향분석 추진,제주지역 최대 갈등현안이 된 제2공항 건설사업에 대한 갈등영향분석이 이뤄진다. 갈등 해결을 위한 돌파구가 될지 주목된다. 제주도의회 제2공항 건설 갈등 해소를 위한 특별위원회는 이달부터 다음달 중순까지 50일간...,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202001061658001&code=620117
2019.12.11.,미디어제주,제주 제2공항 관련 356억여원 포함 내년 예산안 확정,"이에 비상도민회의는 ""부대의견은 국회가 의결한 예산에 대해 정부가 집행과정에서 반드시 고려해야 할 사항을 제시한 것으로, 예산 집행의 조건을 의미한다""면서 ""국토부와 제주도는 도민 갈등 해소를 위해 특위가...",http://www.mediajeju.com/news/articleView.html?idxno=320149
2020.01.20.,연합뉴스,제72주년 제주4·3희생자 추념식 슬로건 7건 선정,"제72주년 제주4·3희생자 추념식 슬로건에 '아픔을 치유로, 4·3을 미래로, 세상을 평화로' 등 7개 작품이... 심사위원회는 ""과거 슬로건들이 슬픔과 아픔, 갈등에 초점이 맞춰졌으나 올해는 표현이 보다 밝아졌다""면서도...",http://yna.kr/AKR20200120066300056?did=1195m
2019.12.10.,제주일보,제주동물테마파크 찬·반 주민 갈등 '격화',제주동물테마파크 조성 사업으로 갈라진 마을 주민들은 맞불 기자회견에 이어 이행계획서에 대한 심의가 진행된 제주도청 별관 회의실에서도 욕설과 고성을 주고받는 등 갈등을 이어갔다. 한편 제주동물테마파크는...,http://www.jejuilbo.net/news/articleView.html?idxno=135548
2019.10.31.,파이낸셜뉴스,제주도의회 제2공항 공론화특위 구성 불투명…민주당 ‘균열’,제주 제2공항 건설 찬반 갈등 해소를 위해 제주도의회가 ‘'도민 공론화 지원 특별위원회’ 구성에 나섰으나 정작 이 안을 발의했던 더불어민주당마저 내부 균열로 심사가 보류됐다. 도의회 운영위원회((위원장 김경학)는...,http://www.fnnews.com/news/201910311246460142
A12면,경향신문,"원희룡 제주지사 “제주 제2공항 ‘30년 숙원’…원점부터 재논의는 부적절, 갈등만 불러” [2020, 지자체 핫이슈]",최근에는 국내 갈등관리 전문가 6명을 ‘공공갈등분야 정책자문단’으로 위촉했고 ‘제주형 공공갈등 관리 조례 제정’도 추진 중이다. 시행초기라 미흡한 점도 있겠지만 적극적인 의지를 갖고 있다.” - 원인자부담금...,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202001231949005&code=620117
7일,한라일보,[선택2020/4·15총선 예비후보에게 듣는다](11)제주시을 자유한국당 김효 예비후보,"▶제주 최대 갈등 현안으로 꼽히는 제2공항 건설에 대한 입장과 해법은 =제주 제2공항 건설에 대해서는 경제살리기 측면에서 반대하지 않지만, 현 공항의 확장에 대한 재검토도 대안으로 필요하다고 생각한다. 어느 쪽이든...",http://www.ihalla.com/read.php3?aid=1581865200674947309
2019.12.26.,뉴스1,"[신년인터뷰] 김태석 제주도의회 의장 ""갈등 조정자 역할 완수하겠다""","김 의장은 이날 뉴스1 제주본부와의 신년 인터뷰에서 ""여러가지 현안으로 인해 현재 제주는 다양한 갈등에 휩싸여 있다. 임기가 6개월 정도 남았지만 새해에는 도민 대통합을 이뤄낼 수 있도록 최선을 다할 것""이라며 이...",http://news1.kr/articles/?3801292
2020.01.16.,뉴스제주,"제2공항특위, 갈등해소 용역 본격 추진","제주 제2공항 갈등해소를 위한 용역이 본격 추진된다. 제주특별자치도의회 제2공항 갈등 해소를 위한 특별위원회(위원장 박원철, 이하 제2공항특위)는 지난 15일 제2공항 갈등해소를 위한 갈등영향분석 용역진과 간담회를...",http://www.newsjeju.net/news/articleView.html?idxno=338624
2020.01.15.,뉴스제주,"고병수 예비후보 ""이번 총선, 제주 살릴 골든타임""","제주 4.3특별법 개정안, 강정해군기지, 제주 제2공항 갈등에 전면으로 나서겠다고 했다. 고병수 예비후보는 ""4.3특별법 개정안을 21대 국회에서 반드시 통과 시키겠다""며 ""해군기지로 파괴된 강정마을 공동체를 회복시키고...",http://www.newsjeju.net/news/articleView.html?idxno=338571
2019.07.25.,연합뉴스,제주 제2공항 TV토론회 8월 중 3차례 열린다,"제주도, 제2공항 반대 대책위·범도민행동과 합의 찬반 갈등이 심화하는 제주 제2공항에 대해 논의할 TV 공개토론회가 다음 달 중 3차례 개최된다. 제주도와 제2공항 성산읍 반대대책위원회, 제2공항 반대 범도민행동은 25일...",http://yna.kr/AKR20190725160700056?did=1195m
